incident_id,incident_title,application_module,severity,priority,reported_datetime,environment,incident_status,assigned_team,assigned_engineer,root_cause,resolution_summary,resolved_datetime,sla_hours,sla_breached,related_transaction_id,related_release_id
INC00005250,UPI service issue - ACCOUNT_NOT_FOUND,UPI,SEV3,P3,2023-11-16 18:03:18,SIT,RESOLVED,SRE,ENG0272,Code Defect,Resolved by addressing code defect and validating impacted service.,2023-11-18 02:35:58,24,Y,TXN0000019696,REL0331
INC00005251,Payments service issue - AUTH_FAILURE,Payments,SEV3,P3,2025-07-20 03:46:31,UAT,RESOLVED,Lending,ENG0004,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2025-07-22 06:14:14,24,Y,,REL0218
INC00005252,Notifications service issue - INVALID_CUSTOMER,Notifications,SEV4,P4,2023-01-27 21:26:29,PRODUCTION,IN_PROGRESS,Payments,ENG0296,,,,72,Y,TXN0000015742,REL0216
INC00005253,KYC service issue - SERVICE_UNAVAILABLE,KYC,SEV4,P4,2023-07-21 03:04:01,UAT,RESOLVED,Cards,ENG0127,Database Lock,Resolved by addressing database lock and validating impacted service.,2023-07-21 15:27:48,72,N,,REL0279
INC00005254,Login service issue - AUTH_FAILURE,Login,SEV3,P3,2025-10-15 03:53:30,PRODUCTION,CLOSED,Cards,ENG0166,Network Failure,Resolved by addressing network failure and validating impacted service.,2025-10-16 22:02:46,24,Y,,REL0187
INC00005255,API Gateway service issue - UPSTREAM_TIMEOUT,API Gateway,SEV1,P1,2024-09-09 19:29:18,PRODUCTION,RESOLVED,Platform Engineering,ENG0231,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2024-09-10 06:09:18,4,Y,,REL0300
INC00005256,Login service issue - AUTH_FAILURE,Login,SEV4,P4,2024-06-17 04:06:54,DEV,OPEN,Payments,ENG0201,,,,72,Y,,REL0197
INC00005257,Cards service issue - RATE_LIMIT,Cards,SEV4,P4,2024-10-08 02:00:50,PRODUCTION,CLOSED,Lending,ENG0096,Code Defect,Resolved by addressing code defect and validating impacted service.,2024-10-16 06:42:47,72,Y,,REL0335
INC00005258,Login service issue - INVALID_BENEFICIARY,Login,SEV4,P4,2023-12-26 19:14:14,PRODUCTION,IN_PROGRESS,Payments,ENG0248,,,,72,Y,TXN0000000154,REL0201
INC00005259,Login service issue - DATABASE_ERROR,Login,SEV3,P3,2024-11-12 03:59:24,PRODUCTION,IN_PROGRESS,Lending,ENG0141,,,,24,Y,TXN0000024688,REL0278
INC00005260,Login service issue - SETTLEMENT_FAILURE,Login,SEV4,P4,2026-04-19 10:09:19,SIT,RESOLVED,Platform Engineering,ENG0109,Database Lock,Resolved by addressing database lock and validating impacted service.,2026-04-20 11:26:23,72,N,TXN0000010066,REL0167
INC00005261,Accounts service issue - SETTLEMENT_FAILURE,Accounts,SEV2,P2,2025-12-22 16:46:32,PRODUCTION,RESOLVED,Payments,ENG0169,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2025-12-23 11:23:52,8,Y,,REL0145
INC00005262,Loans service issue - KYC_BLOCK,Loans,SEV3,P3,2023-06-19 16:03:58,PRODUCTION,RESOLVED,QA Automation,ENG0193,Capacity Issue,Resolved by addressing capacity issue and validating impacted service.,2023-06-19 23:24:17,24,N,TXN0000023543,REL0211
INC00005263,Payments service issue - DATABASE_ERROR,Payments,SEV4,P4,2024-11-22 17:26:57,PRODUCTION,OPEN,Lending,ENG0300,,,,72,Y,TXN0000012361,REL0157
INC00005264,Payments service issue - DATABASE_ERROR,Payments,SEV4,P4,2025-09-02 20:58:08,UAT,RESOLVED,SRE,ENG0267,Code Defect,Resolved by addressing code defect and validating impacted service.,2025-09-09 14:11:21,72,Y,,REL0140
INC00005265,Statements service issue - INVALID_BENEFICIARY,Statements,SEV2,P2,2024-06-04 09:49:09,DEV,ON_HOLD,Platform Engineering,ENG0052,,,,8,Y,TXN0000000184,REL0118
INC00005266,API Gateway service issue - INSUFFICIENT_BALANCE,API Gateway,SEV3,P3,2023-09-24 12:47:13,SIT,RESOLVED,SRE,ENG0009,Network Failure,Resolved by addressing network failure and validating impacted service.,2023-09-25 02:49:03,24,N,,REL0336
INC00005267,Loans service issue - SETTLEMENT_FAILURE,Loans,SEV3,P3,2024-05-14 16:41:02,PRODUCTION,RESOLVED,QA Automation,ENG0009,Code Defect,Resolved by addressing code defect and validating impacted service.,2024-05-15 15:05:47,24,N,TXN0000001303,REL0136
INC00005268,Cards service issue - RATE_LIMIT,Cards,SEV4,P4,2024-03-07 09:48:58,PRODUCTION,RESOLVED,Lending,ENG0015,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2024-03-15 11:34:14,72,Y,,REL0343
INC00005269,Statements service issue - KYC_BLOCK,Statements,SEV1,P1,2026-05-08 03:40:40,PRODUCTION,CLOSED,Digital Banking,ENG0298,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2026-05-08 09:40:00,4,Y,TXN0000020767,REL0221
INC00005270,Accounts service issue - RATE_LIMIT,Accounts,SEV3,P3,2023-08-24 21:21:03,SIT,ON_HOLD,Cards,ENG0020,,,,24,Y,,REL0319
INC00005271,Login service issue - SETTLEMENT_FAILURE,Login,SEV4,P4,2023-02-06 03:22:55,DEV,OPEN,KYC & Onboarding,ENG0262,,,,72,Y,TXN0000019386,REL0127
INC00005272,Loans service issue - SERVICE_UNAVAILABLE,Loans,SEV3,P3,2023-12-25 08:49:35,PRODUCTION,CLOSED,Cards,ENG0130,Network Failure,Resolved by addressing network failure and validating impacted service.,2023-12-27 12:24:48,24,Y,TXN0000009607,REL0148
INC00005273,Payments service issue - INSUFFICIENT_BALANCE,Payments,SEV4,P4,2025-01-25 14:11:04,PRODUCTION,RESOLVED,Fraud & Risk,ENG0238,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2025-01-31 23:21:39,72,Y,TXN0000015424,REL0232
INC00005274,Fraud Monitoring service issue - DUPLICATE_TRANSACTION,Fraud Monitoring,SEV2,P2,2024-09-12 10:32:18,SIT,CLOSED,KYC & Onboarding,ENG0157,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2024-09-12 13:08:27,8,N,TXN0000021144,REL0135
INC00005275,Payments service issue - DUPLICATE_TRANSACTION,Payments,SEV4,P4,2024-01-18 21:19:56,PRODUCTION,IN_PROGRESS,Platform Engineering,ENG0013,,,,72,Y,,REL0172
INC00005276,Loans service issue - AUTH_FAILURE,Loans,SEV2,P2,2023-07-23 06:23:40,PRODUCTION,OPEN,Lending,ENG0255,,,,8,Y,TXN0000000847,REL0146
INC00005277,KYC service issue - UPSTREAM_TIMEOUT,KYC,SEV4,P4,2025-08-01 11:57:55,PRODUCTION,RESOLVED,Fraud & Risk,ENG0062,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2025-08-10 06:40:47,72,Y,TXN0000020110,REL0179
INC00005278,Accounts service issue - AUTH_FAILURE,Accounts,SEV3,P3,2023-05-16 15:02:02,UAT,CLOSED,Payments,ENG0194,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2023-05-17 06:05:02,24,N,TXN0000000787,REL0267
INC00005279,Payments service issue - KYC_BLOCK,Payments,SEV1,P1,2024-04-06 20:48:32,PRODUCTION,CLOSED,SRE,ENG0037,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2024-04-07 02:32:06,4,Y,TXN0000014973,REL0271
INC00005280,Login service issue - INSUFFICIENT_BALANCE,Login,SEV4,P4,2023-08-03 02:58:16,PRODUCTION,RESOLVED,QA Automation,ENG0163,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2023-08-06 17:44:06,72,Y,TXN0000020159,REL0209
INC00005281,API Gateway service issue - AUTH_FAILURE,API Gateway,SEV2,P2,2025-08-01 22:16:11,UAT,RESOLVED,SRE,ENG0281,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2025-08-02 15:25:01,8,Y,TXN0000017617,REL0195
INC00005282,Notifications service issue - INVALID_BENEFICIARY,Notifications,SEV3,P3,2024-02-07 21:42:26,PRODUCTION,RESOLVED,KYC & Onboarding,ENG0268,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2024-02-10 09:43:31,24,Y,TXN0000010759,REL0196
INC00005283,Statements service issue - SERVICE_UNAVAILABLE,Statements,SEV1,P1,2025-06-18 08:20:48,SIT,IN_PROGRESS,QA Automation,ENG0229,,,,4,Y,TXN0000015752,REL0336
INC00005284,API Gateway service issue - ACCOUNT_NOT_FOUND,API Gateway,SEV2,P2,2024-08-27 16:34:37,PRODUCTION,CLOSED,Platform Engineering,ENG0128,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2024-08-27 21:43:20,8,N,TXN0000008203,REL0305
INC00005285,UPI service issue - INSUFFICIENT_BALANCE,UPI,SEV3,P3,2023-02-21 18:29:17,PRODUCTION,CLOSED,Payments,ENG0204,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2023-02-21 23:05:14,24,N,,REL0275
INC00005286,Statements service issue - INSUFFICIENT_BALANCE,Statements,SEV3,P3,2024-12-05 20:44:04,PRODUCTION,IN_PROGRESS,Payments,ENG0220,,,,24,Y,TXN0000011548,REL0289
INC00005287,API Gateway service issue - SETTLEMENT_FAILURE,API Gateway,SEV4,P4,2024-05-16 23:24:23,PRODUCTION,IN_PROGRESS,Fraud & Risk,ENG0155,,,,72,Y,,REL0219
INC00005288,Statements service issue - ACCOUNT_NOT_FOUND,Statements,SEV3,P3,2025-09-07 17:55:51,PRODUCTION,CLOSED,Platform Engineering,ENG0200,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2025-09-09 20:42:52,24,Y,TXN0000007169,REL0342
INC00005289,KYC service issue - INSUFFICIENT_BALANCE,KYC,SEV1,P1,2025-11-10 03:15:12,PRODUCTION,CLOSED,Payments,ENG0087,Database Lock,Resolved by addressing database lock and validating impacted service.,2025-11-10 10:00:52,4,Y,,REL0291
INC00005290,Payments service issue - RATE_LIMIT,Payments,SEV3,P3,2025-08-27 14:20:24,PRODUCTION,OPEN,Cards,ENG0015,,,,24,Y,TXN0000020178,REL0214
INC00005291,Accounts service issue - INVALID_BENEFICIARY,Accounts,SEV2,P2,2026-07-17 14:37:32,DEV,RESOLVED,SRE,ENG0060,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2026-07-18 10:50:00,8,Y,,REL0156
INC00005292,UPI service issue - DUPLICATE_TRANSACTION,UPI,SEV4,P4,2025-08-09 06:16:16,PRODUCTION,RESOLVED,Platform Engineering,ENG0164,Database Lock,Resolved by addressing database lock and validating impacted service.,2025-08-09 15:21:12,72,N,,REL0345
INC00005293,Login service issue - RATE_LIMIT,Login,SEV4,P4,2023-03-02 17:21:19,PRODUCTION,CLOSED,KYC & Onboarding,ENG0086,Capacity Issue,Resolved by addressing capacity issue and validating impacted service.,2023-03-10 03:49:28,72,Y,TXN0000016060,REL0166
INC00005294,Loans service issue - INVALID_BENEFICIARY,Loans,SEV4,P4,2023-10-18 10:03:14,UAT,RESOLVED,SRE,ENG0142,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2023-10-19 01:22:15,72,N,TXN0000023779,REL0325
INC00005295,API Gateway service issue - SERVICE_UNAVAILABLE,API Gateway,SEV3,P3,2025-05-08 18:11:35,DEV,RESOLVED,Fraud & Risk,ENG0280,Database Lock,Resolved by addressing database lock and validating impacted service.,2025-05-09 06:33:21,24,N,TXN0000023439,REL0103
INC00005296,Customer Onboarding service issue - INSUFFICIENT_BALANCE,Customer Onboarding,SEV3,P3,2024-10-13 10:57:33,SIT,IN_PROGRESS,SRE,ENG0045,,,,24,Y,TXN0000015350,REL0154
INC00005297,Fraud Monitoring service issue - RATE_LIMIT,Fraud Monitoring,SEV4,P4,2026-07-03 09:17:31,PRODUCTION,IN_PROGRESS,Platform Engineering,ENG0112,,,,72,Y,,REL0166
INC00005298,Customer Onboarding service issue - INVALID_CUSTOMER,Customer Onboarding,SEV3,P3,2023-09-24 02:34:38,PRODUCTION,RESOLVED,Cards,ENG0152,Database Lock,Resolved by addressing database lock and validating impacted service.,2023-09-26 01:20:07,24,Y,TXN0000019166,REL0195
INC00005299,Login service issue - INVALID_BENEFICIARY,Login,SEV3,P3,2026-05-27 17:02:39,DEV,IN_PROGRESS,Platform Engineering,ENG0266,,,,24,Y,TXN0000023630,REL0131
INC00005300,API Gateway service issue - ACCOUNT_NOT_FOUND,API Gateway,SEV3,P3,2026-01-21 02:06:20,PRODUCTION,RESOLVED,Cards,ENG0079,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2026-01-21 13:52:44,24,N,,REL0182
INC00005301,KYC service issue - RATE_LIMIT,KYC,SEV3,P3,2024-10-24 19:23:44,PRODUCTION,OPEN,Lending,ENG0233,,,,24,Y,,REL0335
INC00005302,Statements service issue - UPSTREAM_TIMEOUT,Statements,SEV3,P3,2024-09-17 07:06:55,PRODUCTION,CLOSED,Payments,ENG0062,Code Defect,Resolved by addressing code defect and validating impacted service.,2024-09-20 00:10:37,24,Y,,REL0251
INC00005303,Login service issue - ACCOUNT_NOT_FOUND,Login,SEV4,P4,2026-06-09 09:56:04,PRODUCTION,CLOSED,Lending,ENG0165,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2026-06-16 09:49:03,72,Y,TXN0000009272,REL0185
INC00005304,Notifications service issue - INSUFFICIENT_BALANCE,Notifications,SEV4,P4,2024-02-17 05:36:34,PRODUCTION,CLOSED,Lending,ENG0217,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2024-02-19 13:24:01,72,N,TXN0000002984,REL0258
INC00005305,Payments service issue - INSUFFICIENT_BALANCE,Payments,SEV4,P4,2023-04-19 13:12:02,PRODUCTION,RESOLVED,Platform Engineering,ENG0039,Authentication Failure,Resolved by addressing authentication failure and validating impacted service.,2023-04-24 19:34:50,72,Y,TXN0000017400,REL0143
INC00005306,Accounts service issue - DATABASE_ERROR,Accounts,SEV1,P1,2025-09-09 07:15:27,UAT,IN_PROGRESS,Fraud & Risk,ENG0063,,,,4,Y,,REL0319
INC00005307,KYC service issue - INSUFFICIENT_BALANCE,KYC,SEV4,P4,2025-09-25 17:51:07,PRODUCTION,CLOSED,Digital Banking,ENG0223,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2025-10-02 03:22:11,72,Y,,REL0235
INC00005308,Cards service issue - AUTH_FAILURE,Cards,SEV3,P3,2024-10-12 12:41:07,PRODUCTION,CLOSED,Payments,ENG0102,Network Failure,Resolved by addressing network failure and validating impacted service.,2024-10-14 21:38:44,24,Y,TXN0000022356,REL0290
INC00005309,Statements service issue - ACCOUNT_NOT_FOUND,Statements,SEV3,P3,2024-02-11 08:09:49,PRODUCTION,CLOSED,Platform Engineering,ENG0125,Capacity Issue,Resolved by addressing capacity issue and validating impacted service.,2024-02-11 20:34:10,24,N,,REL0287
INC00005310,Fraud Monitoring service issue - KYC_BLOCK,Fraud Monitoring,SEV4,P4,2023-09-03 19:49:26,PRODUCTION,RESOLVED,KYC & Onboarding,ENG0188,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2023-09-07 13:39:16,72,Y,,REL0269
INC00005311,API Gateway service issue - RATE_LIMIT,API Gateway,SEV4,P4,2024-07-09 12:55:22,PRODUCTION,IN_PROGRESS,Payments,ENG0154,,,,72,Y,,REL0147
INC00005312,Loans service issue - DUPLICATE_TRANSACTION,Loans,SEV4,P4,2025-01-26 10:37:28,PRODUCTION,CLOSED,KYC & Onboarding,ENG0101,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2025-02-03 16:38:38,72,Y,TXN0000021330,REL0245
INC00005313,Notifications service issue - RATE_LIMIT,Notifications,SEV4,P4,2024-02-28 13:29:39,PRODUCTION,OPEN,Lending,ENG0031,,,,72,Y,TXN0000002958,REL0278
INC00005314,UPI service issue - UPSTREAM_TIMEOUT,UPI,SEV1,P1,2024-08-12 03:12:45,PRODUCTION,IN_PROGRESS,QA Automation,ENG0266,,,,4,Y,,REL0185
INC00005315,Customer Onboarding service issue - DUPLICATE_TRANSACTION,Customer Onboarding,SEV4,P4,2024-04-22 02:56:48,PRODUCTION,RESOLVED,Payments,ENG0245,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2024-04-29 22:14:00,72,Y,,REL0102
INC00005316,API Gateway service issue - KYC_BLOCK,API Gateway,SEV3,P3,2026-06-27 11:34:20,PRODUCTION,OPEN,Digital Banking,ENG0283,,,,24,Y,,REL0190
INC00005317,Notifications service issue - SERVICE_UNAVAILABLE,Notifications,SEV4,P4,2024-07-05 18:08:31,PRODUCTION,RESOLVED,Platform Engineering,ENG0208,Code Defect,Resolved by addressing code defect and validating impacted service.,2024-07-13 09:19:28,72,Y,TXN0000024864,REL0123
INC00005318,API Gateway service issue - SERVICE_UNAVAILABLE,API Gateway,SEV4,P4,2024-06-22 02:21:28,PRODUCTION,CLOSED,SRE,ENG0091,Code Defect,Resolved by addressing code defect and validating impacted service.,2024-06-29 12:28:19,72,Y,,REL0263
INC00005319,Customer Onboarding service issue - INVALID_CUSTOMER,Customer Onboarding,SEV4,P4,2026-02-08 07:39:32,SIT,RESOLVED,Payments,ENG0299,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2026-02-08 18:53:30,72,N,,REL0284
INC00005320,API Gateway service issue - UPSTREAM_TIMEOUT,API Gateway,SEV4,P4,2023-08-07 01:06:34,SIT,RESOLVED,Payments,ENG0063,Network Failure,Resolved by addressing network failure and validating impacted service.,2023-08-09 05:18:46,72,N,,REL0144
INC00005321,Login service issue - UPSTREAM_TIMEOUT,Login,SEV4,P4,2024-06-11 01:24:00,PRODUCTION,OPEN,Payments,ENG0264,,,,72,Y,TXN0000024748,REL0107
INC00005322,Payments service issue - INVALID_BENEFICIARY,Payments,SEV4,P4,2023-04-28 02:01:42,PRODUCTION,CLOSED,Platform Engineering,ENG0148,Code Defect,Resolved by addressing code defect and validating impacted service.,2023-04-28 08:23:03,72,N,TXN0000023840,REL0179
INC00005323,Statements service issue - INSUFFICIENT_BALANCE,Statements,SEV3,P3,2026-04-13 03:43:38,PRODUCTION,OPEN,KYC & Onboarding,ENG0115,,,,24,Y,,REL0139
INC00005324,Customer Onboarding service issue - ACCOUNT_NOT_FOUND,Customer Onboarding,SEV4,P4,2023-09-06 07:26:46,SIT,RESOLVED,Lending,ENG0243,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2023-09-10 18:34:39,72,Y,,REL0348
INC00005325,Notifications service issue - ACCOUNT_NOT_FOUND,Notifications,SEV4,P4,2025-05-22 12:29:40,PRODUCTION,RESOLVED,Fraud & Risk,ENG0255,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2025-05-25 12:22:01,72,N,TXN0000005528,REL0133
INC00005326,UPI service issue - DUPLICATE_TRANSACTION,UPI,SEV4,P4,2025-03-05 02:20:28,SIT,OPEN,Digital Banking,ENG0113,,,,72,Y,,REL0107
INC00005327,Loans service issue - UPSTREAM_TIMEOUT,Loans,SEV3,P3,2023-12-27 18:35:40,PRODUCTION,RESOLVED,KYC & Onboarding,ENG0046,Capacity Issue,Resolved by addressing capacity issue and validating impacted service.,2023-12-30 10:12:46,24,Y,TXN0000017632,REL0278
INC00005328,API Gateway service issue - RATE_LIMIT,API Gateway,SEV4,P4,2025-12-26 04:32:36,PRODUCTION,OPEN,SRE,ENG0105,,,,72,Y,TXN0000022406,REL0116
INC00005329,Accounts service issue - INSUFFICIENT_BALANCE,Accounts,SEV3,P3,2026-03-23 19:47:53,PRODUCTION,IN_PROGRESS,Digital Banking,ENG0008,,,,24,Y,TXN0000016913,REL0276
INC00005330,Accounts service issue - INVALID_BENEFICIARY,Accounts,SEV3,P3,2024-02-29 22:26:20,PRODUCTION,IN_PROGRESS,Platform Engineering,ENG0238,,,,24,Y,,REL0321
INC00005331,KYC service issue - INSUFFICIENT_BALANCE,KYC,SEV3,P3,2024-10-04 01:04:01,SIT,IN_PROGRESS,Digital Banking,ENG0124,,,,24,Y,TXN0000021165,REL0343
INC00005332,Cards service issue - INVALID_CUSTOMER,Cards,SEV4,P4,2023-02-17 00:12:12,PRODUCTION,RESOLVED,Platform Engineering,ENG0278,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2023-02-22 20:19:19,72,Y,,REL0169
INC00005333,Accounts service issue - UPSTREAM_TIMEOUT,Accounts,SEV4,P4,2024-11-29 02:25:54,PRODUCTION,CLOSED,QA Automation,ENG0148,Code Defect,Resolved by addressing code defect and validating impacted service.,2024-12-03 06:10:50,72,Y,,REL0268
INC00005334,Accounts service issue - KYC_BLOCK,Accounts,SEV3,P3,2026-05-02 06:32:27,PRODUCTION,OPEN,Cards,ENG0183,,,,24,Y,TXN0000002388,REL0318
INC00005335,Accounts service issue - INVALID_BENEFICIARY,Accounts,SEV4,P4,2024-04-29 10:09:20,SIT,CLOSED,SRE,ENG0237,Code Defect,Resolved by addressing code defect and validating impacted service.,2024-05-08 06:09:20,72,Y,,REL0180
INC00005336,API Gateway service issue - DATABASE_ERROR,API Gateway,SEV4,P4,2026-01-14 15:01:02,UAT,RESOLVED,Lending,ENG0293,Code Defect,Resolved by addressing code defect and validating impacted service.,2026-01-22 21:28:28,72,Y,TXN0000008963,REL0224
INC00005337,Login service issue - INSUFFICIENT_BALANCE,Login,SEV3,P3,2024-12-14 00:27:03,PRODUCTION,OPEN,Payments,ENG0270,,,,24,Y,,REL0335
INC00005338,Payments service issue - AUTH_FAILURE,Payments,SEV3,P3,2023-12-19 01:26:51,SIT,RESOLVED,QA Automation,ENG0087,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2023-12-19 04:33:24,24,N,TXN0000012044,REL0108
INC00005339,API Gateway service issue - KYC_BLOCK,API Gateway,SEV4,P4,2024-05-28 18:26:08,PRODUCTION,CLOSED,Digital Banking,ENG0014,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2024-06-01 21:44:15,72,Y,TXN0000017338,REL0145
INC00005340,Payments service issue - SERVICE_UNAVAILABLE,Payments,SEV3,P3,2024-07-07 23:56:13,PRODUCTION,CLOSED,Cards,ENG0278,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2024-07-08 03:54:51,24,N,TXN0000015843,REL0321
