log_id,timestamp,api_name,endpoint,request_method,response_code,response_time_ms,request_size_bytes,response_size_bytes,server_name,environment,error_code,timeout_flag,transaction_id
API000008324,2024-02-15 21:18:11,PaymentAPI,/api/payments,PUT,403,188,4393,8417,SRV034,PRODUCTION,E106,N,TXN0000001083
API000008325,2023-04-30 20:04:26,TransactionAPI,/api/transactions,PUT,403,108,2570,4833,SRV009,SIT,E106,N,
API000008326,2025-05-18 06:41:55,TransactionAPI,/api/transactions,GET,400,246,4355,2900,SRV016,PRODUCTION,E105,N,TXN0000013829
API000008327,2023-08-19 02:08:21,StatementAPI,/api/statements,GET,200,226,2383,6165,SRV010,PRODUCTION,,N,TXN0000019086
API000008328,2024-05-29 07:45:34,AuthAPI,/api/auth,POST,200,112,3936,5853,SRV016,PRODUCTION,,N,
API000008329,2023-11-13 03:57:41,FraudAPI,/api/fraud,POST,200,44,3610,2048,SRV007,UAT,,N,TXN0000012098
API000008330,2023-03-12 04:20:41,AccountAPI,/api/accounts,PUT,200,208,2194,3987,SRV040,PRODUCTION,,N,TXN0000000893
API000008331,2025-01-21 14:52:15,CustomerAPI,/api/customers,GET,200,222,1562,8187,SRV005,PRODUCTION,,N,TXN0000011663
API000008332,2025-07-06 02:10:26,NotificationAPI,/api/notifications,POST,400,143,877,8035,SRV009,PRODUCTION,E103,N,
API000008333,2026-01-16 20:53:23,PaymentAPI,/api/payments,GET,200,201,4336,2298,SRV001,PRODUCTION,,N,
API000008334,2024-03-20 17:57:41,NotificationAPI,/api/notifications,GET,404,56,2816,761,SRV039,PRODUCTION,E110,N,
API000008335,2023-03-17 08:34:57,StatementAPI,/api/statements,POST,200,89,3064,8575,SRV004,PRODUCTION,,N,
API000008336,2023-02-26 16:29:37,FraudAPI,/api/fraud,DELETE,200,164,2165,1791,SRV031,PRODUCTION,,N,TXN0000009952
API000008337,2025-08-17 03:10:41,NotificationAPI,/api/notifications,GET,400,161,471,5737,SRV014,PRODUCTION,E110,N,TXN0000015931
API000008338,2024-03-10 20:55:36,PaymentAPI,/api/payments,POST,429,129,2712,5565,SRV022,PRODUCTION,E107,N,
API000008339,2023-04-06 21:44:22,NotificationAPI,/api/notifications,GET,200,463,823,3405,SRV037,PRODUCTION,,N,
API000008340,2025-01-30 01:32:43,StatementAPI,/api/statements,PUT,401,94,2162,887,SRV023,PRODUCTION,E101,N,TXN0000024464
API000008341,2024-03-26 16:26:09,AuthAPI,/api/auth,POST,200,405,1108,9489,SRV024,UAT,,N,TXN0000017490
API000008342,2025-10-13 23:37:21,TransactionAPI,/api/transactions,POST,200,268,2738,1344,SRV016,PRODUCTION,,N,TXN0000001775
API000008343,2026-05-18 18:19:22,AuthAPI,/api/auth,POST,200,397,236,6340,SRV028,PRODUCTION,,N,TXN0000001920
API000008344,2026-03-26 09:50:20,AuthAPI,/api/auth,GET,200,57,531,9201,SRV020,PRODUCTION,,N,
API000008345,2024-09-19 04:56:16,StatementAPI,/api/statements,GET,200,111,3475,4357,SRV030,PRODUCTION,,N,TXN0000019106
API000008346,2024-02-11 04:54:19,FraudAPI,/api/fraud,POST,200,297,4465,6826,SRV005,UAT,,N,TXN0000011868
API000008347,2023-05-24 08:12:58,KYCAPI,/api/kyc,POST,200,177,2467,8982,SRV018,PRODUCTION,,N,
API000008348,2024-01-15 10:56:10,PaymentAPI,/api/payments,POST,200,117,466,326,SRV023,SIT,,N,TXN0000014297
API000008349,2026-05-24 08:19:43,KYCAPI,/api/kyc,PUT,404,546,2317,8399,SRV010,PRODUCTION,E104,N,TXN0000000205
API000008350,2025-07-30 13:30:10,TransactionAPI,/api/transactions,GET,200,153,941,1649,SRV027,PRODUCTION,,N,TXN0000007877
API000008351,2025-09-06 04:49:21,LoanAPI,/api/loans,POST,404,513,2089,2220,SRV010,PRODUCTION,E109,N,TXN0000014778
API000008352,2023-05-31 17:41:19,AccountAPI,/api/accounts,POST,400,50,1841,8458,SRV009,UAT,E107,N,
API000008353,2023-01-10 03:41:31,KYCAPI,/api/kyc,GET,200,172,3859,8591,SRV014,PRODUCTION,,N,TXN0000020653
API000008354,2023-12-03 05:46:30,NotificationAPI,/api/notifications,GET,200,217,1296,6159,SRV037,UAT,,N,TXN0000015212
API000008355,2024-10-01 19:46:01,PaymentAPI,/api/payments,PUT,200,282,2548,6555,SRV005,PRODUCTION,,N,TXN0000012036
API000008356,2025-07-31 02:42:17,KYCAPI,/api/kyc,GET,500,48,2430,5548,SRV018,PRODUCTION,E102,N,TXN0000000148
API000008357,2023-11-23 17:54:16,TransactionAPI,/api/transactions,POST,200,58,597,1385,SRV031,SIT,,N,TXN0000016228
API000008358,2025-02-19 10:41:35,AccountAPI,/api/accounts,PUT,200,86,1619,937,SRV001,PRODUCTION,,N,
API000008359,2026-06-27 09:38:43,FraudAPI,/api/fraud,POST,200,180,2461,6121,SRV018,PRODUCTION,,N,TXN0000004417
API000008360,2026-03-09 16:11:09,LoanAPI,/api/loans,POST,200,126,4773,8771,SRV001,PRODUCTION,,N,TXN0000024154
API000008361,2024-08-01 03:49:23,NotificationAPI,/api/notifications,POST,200,75,4694,8014,SRV036,SIT,,N,TXN0000000313
API000008362,2025-07-01 16:38:07,AccountAPI,/api/accounts,GET,200,761,718,1014,SRV002,PRODUCTION,,N,
API000008363,2025-08-27 17:27:13,StatementAPI,/api/statements,POST,400,45,3354,7525,SRV007,UAT,E102,N,TXN0000000239
API000008364,2024-05-30 05:41:22,TransactionAPI,/api/transactions,GET,200,170,4815,1871,SRV016,UAT,,N,TXN0000019172
API000008365,2026-01-27 06:37:29,TransactionAPI,/api/transactions,GET,200,111,3160,4321,SRV025,PRODUCTION,,N,TXN0000018514
API000008366,2024-08-24 07:32:25,NotificationAPI,/api/notifications,POST,200,445,2602,6103,SRV027,UAT,,N,
API000008367,2026-06-07 02:22:11,LoanAPI,/api/loans,GET,500,150,4049,1680,SRV025,PRODUCTION,E104,N,TXN0000022495
API000008368,2024-12-25 03:44:10,StatementAPI,/api/statements,GET,200,193,4123,8836,SRV014,PRODUCTION,,N,TXN0000020806
API000008369,2023-07-13 10:44:37,AccountAPI,/api/accounts,GET,201,160,1646,4868,SRV037,PRODUCTION,,N,TXN0000015270
API000008370,2023-11-05 21:44:13,KYCAPI,/api/kyc,PUT,200,495,4159,2102,SRV001,PRODUCTION,,N,
API000008371,2023-08-01 05:20:25,AuthAPI,/api/auth,PUT,200,108,2148,8003,SRV040,PRODUCTION,,N,TXN0000005252
API000008372,2023-05-19 21:26:51,TransactionAPI,/api/transactions,PUT,200,413,4242,2110,SRV026,PRODUCTION,,N,TXN0000007341
API000008373,2024-05-05 23:25:37,AccountAPI,/api/accounts,GET,200,139,3462,5878,SRV033,PRODUCTION,,N,
API000008374,2023-01-16 13:28:10,TransactionAPI,/api/transactions,POST,409,134,3643,3023,SRV003,PRODUCTION,E106,N,
API000008375,2023-10-05 19:26:52,CustomerAPI,/api/customers,GET,200,68,1253,5210,SRV031,PRODUCTION,,N,
API000008376,2024-09-21 05:22:00,TransactionAPI,/api/transactions,GET,409,308,3376,8691,SRV029,UAT,E101,N,TXN0000014604
API000008377,2025-11-02 19:59:53,PaymentAPI,/api/payments,GET,200,240,615,7508,SRV004,PRODUCTION,,N,TXN0000004893
API000008378,2024-01-13 07:41:49,CustomerAPI,/api/customers,GET,200,610,1666,327,SRV008,PRODUCTION,,N,TXN0000020014
API000008379,2025-03-27 03:37:25,AccountAPI,/api/accounts,GET,200,212,1053,1030,SRV005,PRODUCTION,,N,TXN0000016055
API000008380,2025-07-24 09:42:12,PaymentAPI,/api/payments,GET,400,359,2736,2449,SRV006,PRODUCTION,E100,N,TXN0000010962
API000008381,2024-12-04 08:57:24,StatementAPI,/api/statements,GET,200,130,1353,3126,SRV011,UAT,,N,
API000008382,2023-03-02 10:17:10,FraudAPI,/api/fraud,GET,201,68,1513,9180,SRV015,PRODUCTION,,N,
API000008383,2026-04-06 08:26:41,KYCAPI,/api/kyc,GET,201,137,1262,8232,SRV034,PRODUCTION,,N,
API000008384,2023-05-29 22:07:39,NotificationAPI,/api/notifications,GET,200,107,4483,4603,SRV031,PRODUCTION,,N,TXN0000024986
API000008385,2023-06-29 00:35:04,AuthAPI,/api/auth,POST,200,67,627,7679,SRV040,SIT,,N,TXN0000007423
API000008386,2023-11-01 16:18:18,AuthAPI,/api/auth,GET,500,275,243,4712,SRV006,PRODUCTION,E103,N,
API000008387,2024-04-24 19:14:16,FraudAPI,/api/fraud,GET,200,135,3590,283,SRV021,PRODUCTION,,N,TXN0000016992
API000008388,2026-03-07 20:40:09,CustomerAPI,/api/customers,GET,500,205,3390,1463,SRV036,PRODUCTION,E105,N,
API000008389,2023-12-03 05:16:43,KYCAPI,/api/kyc,GET,200,1139,1247,919,SRV037,UAT,,N,TXN0000006706
API000008390,2024-03-31 15:00:15,AuthAPI,/api/auth,POST,200,535,3524,1836,SRV031,PRODUCTION,,N,
API000008391,2023-07-27 13:59:14,CustomerAPI,/api/customers,POST,200,89,1202,2808,SRV001,PRODUCTION,,N,TXN0000017846
API000008392,2025-02-07 04:10:32,StatementAPI,/api/statements,GET,200,115,383,8978,SRV023,PRODUCTION,,N,
API000008393,2025-12-06 13:20:16,StatementAPI,/api/statements,PUT,200,65,3973,4547,SRV038,UAT,,N,
API000008394,2026-04-09 02:06:59,StatementAPI,/api/statements,GET,200,135,2754,3215,SRV012,PRODUCTION,,N,TXN0000009388
API000008395,2025-05-14 15:36:44,AccountAPI,/api/accounts,POST,200,124,709,5186,SRV011,PRODUCTION,,N,TXN0000016114
API000008396,2023-04-11 17:54:49,LoanAPI,/api/loans,GET,200,351,902,1445,SRV039,PRODUCTION,,N,TXN0000009916
API000008397,2025-11-04 16:23:49,PaymentAPI,/api/payments,POST,200,448,3941,7432,SRV012,UAT,,N,TXN0000024239
API000008398,2023-03-14 15:58:29,NotificationAPI,/api/notifications,POST,404,37,2402,444,SRV023,UAT,E100,N,TXN0000022695
API000008399,2024-10-12 19:26:55,AuthAPI,/api/auth,GET,200,20,4176,1063,SRV004,PRODUCTION,,N,TXN0000024221
API000008400,2023-03-23 06:13:34,LoanAPI,/api/loans,GET,200,103,1155,7416,SRV027,PRODUCTION,,N,TXN0000024458
API000008401,2024-07-15 08:00:14,LoanAPI,/api/loans,POST,401,101,3624,478,SRV037,PRODUCTION,E104,N,TXN0000008283
API000008402,2024-01-29 02:57:38,TransactionAPI,/api/transactions,POST,200,168,2080,5108,SRV003,SIT,,N,TXN0000004497
API000008403,2025-08-12 17:48:09,FraudAPI,/api/fraud,GET,201,496,3600,7617,SRV015,PRODUCTION,,N,TXN0000011923
API000008404,2024-05-10 17:27:27,LoanAPI,/api/loans,GET,504,28,3671,4848,SRV007,SIT,E109,Y,
API000008405,2024-04-22 19:57:47,PaymentAPI,/api/payments,POST,200,77,1059,7163,SRV001,PRODUCTION,,N,
API000008406,2026-05-06 13:02:41,AccountAPI,/api/accounts,DELETE,200,56,2603,6494,SRV021,PRODUCTION,,N,TXN0000016790
API000008407,2023-06-24 16:17:45,LoanAPI,/api/loans,POST,200,563,3612,6337,SRV026,PRODUCTION,,N,TXN0000011965
API000008408,2025-08-12 11:35:20,AuthAPI,/api/auth,GET,200,180,1921,3205,SRV015,PRODUCTION,,N,
API000008409,2023-09-26 17:31:56,TransactionAPI,/api/transactions,POST,200,205,332,6704,SRV031,PRODUCTION,,N,TXN0000001457
API000008410,2025-04-27 11:02:28,KYCAPI,/api/kyc,GET,200,353,4433,445,SRV023,PRODUCTION,,N,TXN0000001365
API000008411,2025-12-05 01:08:49,CustomerAPI,/api/customers,POST,500,144,4954,1494,SRV027,UAT,E102,N,
API000008412,2023-06-06 11:42:32,FraudAPI,/api/fraud,GET,200,235,1385,5095,SRV008,PRODUCTION,,N,TXN0000013295
API000008413,2023-09-25 05:59:45,FraudAPI,/api/fraud,GET,502,73,2083,2745,SRV036,PRODUCTION,E108,N,
API000008414,2023-09-04 18:58:46,LoanAPI,/api/loans,DELETE,401,254,1324,9225,SRV040,PRODUCTION,E102,N,
API000008415,2026-03-13 17:25:44,TransactionAPI,/api/transactions,GET,200,222,787,2309,SRV038,PRODUCTION,,N,
API000008416,2025-07-28 07:46:58,NotificationAPI,/api/notifications,POST,200,30,4463,4917,SRV033,PRODUCTION,,N,TXN0000014609
API000008417,2026-02-13 02:27:24,TransactionAPI,/api/transactions,GET,400,39,1991,6544,SRV036,SIT,E104,N,TXN0000005916
API000008418,2025-12-02 03:54:52,AuthAPI,/api/auth,GET,200,58,3255,1220,SRV010,UAT,,N,
API000008419,2023-11-21 09:06:09,StatementAPI,/api/statements,GET,200,54,4216,4098,SRV029,PRODUCTION,,N,
API000008420,2023-05-18 00:57:10,LoanAPI,/api/loans,POST,200,159,728,5855,SRV035,UAT,,N,TXN0000024408
API000008421,2024-03-28 19:56:08,AuthAPI,/api/auth,GET,200,428,659,5920,SRV010,PRODUCTION,,N,TXN0000011345
API000008422,2024-07-13 02:46:21,CustomerAPI,/api/customers,POST,502,108,947,5223,SRV020,PRODUCTION,E108,N,TXN0000007801
API000008423,2023-10-14 13:41:43,StatementAPI,/api/statements,PUT,201,51,1021,2233,SRV037,PRODUCTION,,N,TXN0000009962
API000008424,2023-10-12 04:57:04,LoanAPI,/api/loans,PUT,200,96,4212,7914,SRV002,PRODUCTION,,N,
API000008425,2023-04-11 19:48:41,CustomerAPI,/api/customers,POST,200,125,4680,5958,SRV036,PRODUCTION,,N,TXN0000012369
API000008426,2024-06-25 22:06:04,LoanAPI,/api/loans,GET,201,661,1344,235,SRV027,PRODUCTION,,N,TXN0000017015
API000008427,2025-03-24 05:10:41,LoanAPI,/api/loans,POST,200,149,4984,5192,SRV037,PRODUCTION,,N,TXN0000022284
API000008428,2023-02-21 23:15:23,AccountAPI,/api/accounts,GET,200,129,1857,4912,SRV035,UAT,,N,TXN0000002543
API000008429,2025-06-26 15:44:36,NotificationAPI,/api/notifications,GET,200,196,4630,4289,SRV029,PRODUCTION,,N,TXN0000019888
API000008430,2024-02-01 14:37:02,PaymentAPI,/api/payments,PUT,200,324,4830,1412,SRV003,PRODUCTION,,N,TXN0000004749
API000008431,2026-01-29 01:19:23,TransactionAPI,/api/transactions,POST,200,201,3058,5349,SRV021,PRODUCTION,,N,TXN0000011832
API000008432,2026-06-11 00:24:44,TransactionAPI,/api/transactions,POST,200,248,3714,1792,SRV023,UAT,,N,
API000008433,2023-06-14 08:03:24,TransactionAPI,/api/transactions,GET,200,42,1587,925,SRV030,PRODUCTION,,N,TXN0000014399
API000008434,2026-04-23 08:25:12,FraudAPI,/api/fraud,POST,500,461,3460,5350,SRV007,PRODUCTION,E109,N,TXN0000010951
API000008435,2023-04-27 07:24:45,AccountAPI,/api/accounts,POST,429,148,546,8136,SRV020,PRODUCTION,E100,N,TXN0000005236
API000008436,2024-12-20 02:29:22,AccountAPI,/api/accounts,DELETE,200,119,1551,862,SRV019,PRODUCTION,,N,
API000008437,2026-02-12 10:41:19,FraudAPI,/api/fraud,GET,200,713,578,4040,SRV013,UAT,,N,
API000008438,2025-02-12 21:56:47,PaymentAPI,/api/payments,GET,200,53,1880,1147,SRV004,PRODUCTION,,N,TXN0000023434
API000008439,2023-12-23 01:57:07,PaymentAPI,/api/payments,GET,502,178,1137,8901,SRV017,PRODUCTION,E109,N,TXN0000022914
API000008440,2024-04-25 17:20:29,StatementAPI,/api/statements,GET,500,384,3109,4029,SRV014,UAT,E107,N,TXN0000010880
API000008441,2023-02-06 10:26:50,CustomerAPI,/api/customers,POST,403,141,3262,3171,SRV014,PRODUCTION,E102,N,TXN0000007759
API000008442,2024-07-07 11:40:43,NotificationAPI,/api/notifications,GET,500,54,4309,9206,SRV015,UAT,E111,N,
API000008443,2026-02-24 23:07:19,AccountAPI,/api/accounts,POST,200,48,417,3250,SRV003,PRODUCTION,,N,TXN0000001713
API000008444,2023-02-01 02:33:44,PaymentAPI,/api/payments,POST,401,195,2818,1164,SRV009,UAT,E101,N,
API000008445,2024-02-02 05:50:48,FraudAPI,/api/fraud,POST,201,260,2896,678,SRV005,SIT,,N,TXN0000003617
API000008446,2026-06-15 22:39:25,AccountAPI,/api/accounts,POST,200,157,1815,2839,SRV038,PRODUCTION,,N,TXN0000022073
API000008447,2025-10-02 13:33:42,CustomerAPI,/api/customers,GET,200,49,1870,4204,SRV005,PRODUCTION,,N,
API000008448,2026-03-09 22:28:10,NotificationAPI,/api/notifications,GET,200,327,1798,2184,SRV014,PRODUCTION,,N,
API000008449,2024-10-01 00:25:39,AccountAPI,/api/accounts,POST,200,190,2531,7724,SRV004,PRODUCTION,,N,
API000008450,2026-02-23 15:19:39,AuthAPI,/api/auth,GET,200,50,1105,1711,SRV040,PRODUCTION,,N,TXN0000015823
API000008451,2026-03-30 18:45:40,AccountAPI,/api/accounts,POST,200,561,3368,2978,SRV010,PRODUCTION,,N,TXN0000024455
API000008452,2025-12-07 07:28:04,AccountAPI,/api/accounts,GET,200,52,3411,1857,SRV006,UAT,,N,TXN0000010245
API000008453,2025-06-25 01:33:55,FraudAPI,/api/fraud,GET,200,43,4335,2162,SRV019,PRODUCTION,,N,
API000008454,2023-06-16 12:26:37,KYCAPI,/api/kyc,POST,200,41,2281,7020,SRV029,PRODUCTION,,N,TXN0000004257
API000008455,2024-09-26 13:00:31,CustomerAPI,/api/customers,GET,201,493,4644,2787,SRV004,UAT,,N,
API000008456,2024-03-19 02:29:24,KYCAPI,/api/kyc,POST,200,224,4999,5548,SRV008,PRODUCTION,,N,
API000008457,2023-05-31 08:14:08,CustomerAPI,/api/customers,POST,200,44,521,8812,SRV017,PRODUCTION,,N,
API000008458,2024-09-08 04:34:47,FraudAPI,/api/fraud,PUT,200,152,3505,4318,SRV037,PRODUCTION,,N,TXN0000023503
API000008459,2024-04-03 21:05:08,AccountAPI,/api/accounts,POST,200,190,3684,2762,SRV035,PRODUCTION,,N,
API000008460,2025-08-20 08:28:39,StatementAPI,/api/statements,POST,200,807,173,2657,SRV030,PRODUCTION,,N,
API000008461,2023-07-11 04:40:56,FraudAPI,/api/fraud,GET,400,568,577,4094,SRV002,PRODUCTION,E110,N,TXN0000011798
API000008462,2023-02-28 17:43:05,AccountAPI,/api/accounts,GET,200,484,4924,409,SRV015,PRODUCTION,,N,
API000008463,2025-05-15 06:50:05,KYCAPI,/api/kyc,POST,200,72,1484,9449,SRV004,PRODUCTION,,N,TXN0000003456
API000008464,2026-03-07 18:43:20,AccountAPI,/api/accounts,GET,200,245,2529,9202,SRV031,PRODUCTION,,N,
API000008465,2025-03-25 06:10:38,KYCAPI,/api/kyc,DELETE,200,206,680,6422,SRV016,SIT,,N,TXN0000017228
API000008466,2026-05-28 09:09:11,FraudAPI,/api/fraud,GET,401,112,2702,4133,SRV012,PRODUCTION,E104,N,TXN0000023304
API000008467,2023-07-07 13:31:02,CustomerAPI,/api/customers,POST,200,140,309,6729,SRV033,PRODUCTION,,N,TXN0000000124
API000008468,2025-03-08 05:30:56,AccountAPI,/api/accounts,POST,200,47,583,8005,SRV035,PRODUCTION,,N,TXN0000022559
API000008469,2023-04-30 15:27:41,PaymentAPI,/api/payments,PUT,201,382,1748,2494,SRV015,PRODUCTION,,N,TXN0000017852
API000008470,2024-10-02 04:12:36,CustomerAPI,/api/customers,POST,500,317,1956,8659,SRV032,PRODUCTION,E101,N,TXN0000006311
API000008471,2023-03-12 23:57:02,AccountAPI,/api/accounts,GET,200,283,4372,2810,SRV010,PRODUCTION,,N,TXN0000013376
API000008472,2024-06-28 19:14:55,AuthAPI,/api/auth,PUT,429,160,3387,9501,SRV013,SIT,E103,N,
API000008473,2025-03-02 01:12:00,CustomerAPI,/api/customers,GET,502,115,3040,7064,SRV006,SIT,E101,N,TXN0000010341
API000008474,2025-06-29 03:13:58,CustomerAPI,/api/customers,PUT,200,218,4176,711,SRV031,PRODUCTION,,N,TXN0000008666
API000008475,2024-12-19 08:32:39,PaymentAPI,/api/payments,GET,200,156,3185,5527,SRV033,PRODUCTION,,N,
API000008476,2025-01-26 16:43:54,KYCAPI,/api/kyc,GET,502,115,1507,6911,SRV029,PRODUCTION,E110,N,TXN0000000922
API000008477,2026-01-30 17:38:31,CustomerAPI,/api/customers,POST,403,22,485,367,SRV014,PRODUCTION,E105,N,TXN0000010495
API000008478,2024-12-15 02:11:00,CustomerAPI,/api/customers,GET,200,218,1976,6008,SRV010,PRODUCTION,,N,
API000008479,2023-10-26 03:36:55,StatementAPI,/api/statements,POST,504,47,3284,4631,SRV036,PRODUCTION,E105,Y,TXN0000018581
API000008480,2024-05-09 06:46:49,PaymentAPI,/api/payments,GET,200,118,1169,5384,SRV030,PRODUCTION,,N,
API000008481,2023-12-04 01:05:41,FraudAPI,/api/fraud,GET,200,327,4433,7341,SRV027,UAT,,N,TXN0000003793
API000008482,2024-01-15 20:16:36,PaymentAPI,/api/payments,POST,503,153,2483,6651,SRV023,PRODUCTION,E107,N,
API000008483,2024-06-02 05:02:09,FraudAPI,/api/fraud,POST,400,529,4560,5589,SRV015,PRODUCTION,E108,N,
API000008484,2024-09-04 09:44:54,CustomerAPI,/api/customers,POST,200,103,3716,2521,SRV014,UAT,,N,
API000008485,2024-09-14 13:32:07,KYCAPI,/api/kyc,GET,400,106,2688,4701,SRV023,PRODUCTION,E101,N,TXN0000023630
API000008486,2024-09-10 16:01:31,KYCAPI,/api/kyc,POST,200,313,2308,6466,SRV026,PRODUCTION,,N,
API000008487,2023-01-17 21:23:51,FraudAPI,/api/fraud,GET,403,592,4575,7218,SRV010,PRODUCTION,E110,N,TXN0000019515
API000008488,2023-07-15 13:38:00,TransactionAPI,/api/transactions,POST,200,226,3368,1312,SRV019,PRODUCTION,,N,TXN0000022046
API000008489,2023-10-10 10:16:30,AccountAPI,/api/accounts,GET,401,481,3188,2665,SRV032,PRODUCTION,E110,N,
API000008490,2026-04-03 14:54:24,CustomerAPI,/api/customers,PUT,200,157,1688,3812,SRV010,PRODUCTION,,N,TXN0000008936
API000008491,2026-04-10 21:53:08,LoanAPI,/api/loans,GET,200,278,329,8381,SRV014,UAT,,N,TXN0000022817
API000008492,2024-05-12 13:30:41,TransactionAPI,/api/transactions,GET,200,278,4167,7273,SRV017,PRODUCTION,,N,
API000008493,2025-07-17 22:17:08,KYCAPI,/api/kyc,GET,201,31,1563,3351,SRV009,SIT,,N,
API000008494,2024-04-24 14:28:08,TransactionAPI,/api/transactions,POST,200,100,4207,7075,SRV017,PRODUCTION,,N,TXN0000002148
API000008495,2025-01-07 16:47:44,CustomerAPI,/api/customers,GET,200,387,4112,627,SRV024,PRODUCTION,,N,TXN0000013884
API000008496,2023-01-21 14:48:29,AuthAPI,/api/auth,POST,403,235,1648,9518,SRV021,PRODUCTION,E100,N,TXN0000006317
API000008497,2025-12-19 02:04:21,StatementAPI,/api/statements,GET,200,95,3492,7517,SRV021,PRODUCTION,,N,
API000008498,2025-05-07 14:41:25,CustomerAPI,/api/customers,POST,200,579,1619,380,SRV020,PRODUCTION,,N,
API000008499,2025-02-12 15:03:15,FraudAPI,/api/fraud,PUT,201,132,2009,7159,SRV039,SIT,,N,
API000008500,2024-03-30 03:02:13,KYCAPI,/api/kyc,DELETE,429,338,4710,6364,SRV018,PRODUCTION,E100,N,TXN0000016616
API000008501,2025-07-03 07:02:26,AuthAPI,/api/auth,POST,503,448,3447,8943,SRV040,PRODUCTION,E102,N,
API000008502,2023-06-10 18:07:02,FraudAPI,/api/fraud,POST,200,57,1116,2541,SRV004,PRODUCTION,,N,TXN0000017622
API000008503,2025-12-22 18:13:20,LoanAPI,/api/loans,GET,500,38,3701,4345,SRV025,PRODUCTION,E100,N,
API000008504,2023-10-29 23:03:20,PaymentAPI,/api/payments,POST,200,259,3606,2106,SRV008,PRODUCTION,,N,
API000008505,2024-12-18 12:00:48,StatementAPI,/api/statements,GET,200,50,1975,527,SRV034,PRODUCTION,,N,
API000008506,2023-02-15 04:03:46,LoanAPI,/api/loans,PUT,200,189,1216,7998,SRV023,PRODUCTION,,N,TXN0000022614
API000008507,2024-03-08 02:07:07,PaymentAPI,/api/payments,GET,200,147,499,8694,SRV025,PRODUCTION,,N,TXN0000009445
API000008508,2023-10-24 14:03:44,FraudAPI,/api/fraud,GET,200,117,4085,9255,SRV008,PRODUCTION,,N,TXN0000023307
API000008509,2024-08-31 22:22:39,AccountAPI,/api/accounts,POST,200,322,1719,9495,SRV009,PRODUCTION,,N,TXN0000019447
API000008510,2024-10-09 09:29:19,AuthAPI,/api/auth,POST,500,39,405,7268,SRV039,PRODUCTION,E111,N,TXN0000023672
API000008511,2026-02-14 10:51:02,AuthAPI,/api/auth,POST,200,462,189,5832,SRV011,PRODUCTION,,N,
API000008512,2024-06-09 09:07:37,AccountAPI,/api/accounts,POST,400,180,2758,9587,SRV015,PRODUCTION,E108,N,
API000008513,2023-07-17 02:41:51,PaymentAPI,/api/payments,GET,200,71,1536,4377,SRV038,PRODUCTION,,N,TXN0000005828
API000008514,2024-12-03 06:52:39,CustomerAPI,/api/customers,POST,200,142,1058,843,SRV004,SIT,,N,TXN0000021883
API000008515,2023-12-04 22:38:35,AuthAPI,/api/auth,POST,403,962,3829,3108,SRV031,SIT,E107,N,TXN0000020411
API000008516,2024-09-11 16:55:49,KYCAPI,/api/kyc,DELETE,200,875,651,8764,SRV021,PRODUCTION,,N,TXN0000009237
API000008517,2026-05-27 18:02:52,StatementAPI,/api/statements,POST,409,37,554,897,SRV021,SIT,E105,N,
API000008518,2025-11-25 23:55:29,StatementAPI,/api/statements,POST,200,393,4390,9360,SRV037,PRODUCTION,,N,TXN0000014911
API000008519,2025-03-25 06:04:31,StatementAPI,/api/statements,GET,200,408,923,596,SRV024,PRODUCTION,,N,TXN0000022558
API000008520,2026-01-11 03:04:22,FraudAPI,/api/fraud,POST,502,218,1314,4534,SRV038,UAT,E107,N,
API000008521,2024-02-28 20:29:28,FraudAPI,/api/fraud,GET,504,173,2712,8545,SRV029,PRODUCTION,E110,Y,
API000008522,2026-04-25 20:34:33,PaymentAPI,/api/payments,POST,200,1684,2195,3191,SRV040,SIT,,N,TXN0000007578
API000008523,2023-01-16 14:05:21,AuthAPI,/api/auth,PUT,409,242,2612,9299,SRV008,UAT,E103,N,
