log_id,timestamp,log_level,application_module,service_name,server_name,error_code,error_message,stack_trace,user_id,transaction_id,correlation_id
APP0000011108,2024-11-21 12:26:54,INFO,Loans,loans_service,SRV003,,Operation completed successfully,,,TXN0000006165,CORR00001396
APP0000011109,2024-06-30 05:52:32,ERROR,Fraud Monitoring,fraud_monitoring_service,SRV027,E102,INSUFFICIENT_BALANCE detected in Fraud Monitoring,Traceback: FraudMonitoringService.py line 80 -> INSUFFICIENT_BALANCE,,TXN0000015920,CORR00004305
APP0000011110,2025-04-05 04:54:00,ERROR,Statements,statements_service,SRV029,E110,SETTLEMENT_FAILURE detected in Statements,Traceback: StatementsService.py line 91 -> SETTLEMENT_FAILURE,USR0008962,,CORR00007637
APP0000011111,2023-04-03 08:11:31,INFO,Fraud Monitoring,fraud_monitoring_service,SRV026,,Operation completed successfully,,,,CORR00001815
APP0000011112,2023-04-21 06:56:21,INFO,Login,login_service,SRV034,,Operation completed successfully,,USR0008365,,CORR00004449
APP0000011113,2025-10-15 18:35:41,INFO,Fraud Monitoring,fraud_monitoring_service,SRV027,,Operation completed successfully,,,TXN0000021936,CORR00004953
APP0000011114,2025-03-13 05:46:34,INFO,Statements,statements_service,SRV001,,Operation completed successfully,,,,CORR00007488
APP0000011115,2025-11-18 22:59:07,ERROR,Loans,loans_service,SRV023,E102,INSUFFICIENT_BALANCE detected in Loans,Traceback: LoansService.py line 147 -> INSUFFICIENT_BALANCE,USR0004985,,CORR00003712
APP0000011116,2024-12-17 07:27:49,ERROR,Cards,cards_service,SRV037,E101,ACCOUNT_NOT_FOUND detected in Cards,Traceback: CardsService.py line 254 -> ACCOUNT_NOT_FOUND,USR0007790,,CORR00000375
APP0000011117,2026-03-20 00:50:19,ERROR,KYC,kyc_service,SRV009,E109,INVALID_BENEFICIARY detected in KYC,Traceback: KYCService.py line 256 -> INVALID_BENEFICIARY,USR0003375,TXN0000006668,CORR00000410
APP0000011118,2025-06-11 14:11:33,WARN,UPI,upi_service,SRV013,E106,DATABASE_ERROR detected in UPI,,,,CORR00008703
APP0000011119,2025-07-05 02:08:52,DEBUG,Loans,loans_service,SRV005,,Operation completed successfully,,USR0004085,TXN0000014104,CORR00001848
APP0000011120,2026-05-16 02:36:11,INFO,Notifications,notifications_service,SRV003,,Operation completed successfully,,,TXN0000000650,CORR00001698
APP0000011121,2025-01-24 09:54:14,INFO,UPI,upi_service,SRV025,,Operation completed successfully,,USR0008407,,CORR00005048
APP0000011122,2023-11-23 09:17:33,INFO,Accounts,accounts_service,SRV009,,Operation completed successfully,,USR0002256,TXN0000007936,CORR00011382
APP0000011123,2026-01-14 10:33:48,INFO,Accounts,accounts_service,SRV030,,Operation completed successfully,,USR0005700,TXN0000009444,CORR00005316
APP0000011124,2025-02-25 08:52:29,INFO,Login,login_service,SRV035,,Operation completed successfully,,USR0000229,TXN0000010715,CORR00000343
APP0000011125,2026-07-20 16:43:07,INFO,UPI,upi_service,SRV015,,Operation completed successfully,,,,CORR00008950
APP0000011126,2025-01-12 09:10:13,INFO,Fraud Monitoring,fraud_monitoring_service,SRV013,,Operation completed successfully,,USR0001709,TXN0000004387,CORR00000715
APP0000011127,2023-07-07 05:22:48,WARN,Accounts,accounts_service,SRV009,E106,DATABASE_ERROR detected in Accounts,,USR0001693,TXN0000003101,CORR00005306
APP0000011128,2023-02-10 02:21:26,DEBUG,KYC,kyc_service,SRV015,,Operation completed successfully,,USR0004103,,CORR00010455
APP0000011129,2023-05-18 13:38:14,WARN,Statements,statements_service,SRV027,E107,AUTH_FAILURE detected in Statements,,,,CORR00002282
APP0000011130,2025-05-03 23:47:54,INFO,Payments,payments_service,SRV028,,Operation completed successfully,,USR0005155,TXN0000005811,CORR00006086
APP0000011131,2025-05-22 12:11:55,INFO,Notifications,notifications_service,SRV032,,Operation completed successfully,,USR0006258,,CORR00007210
APP0000011132,2026-06-20 19:49:23,ERROR,Notifications,notifications_service,SRV024,E105,UPSTREAM_TIMEOUT detected in Notifications,Traceback: NotificationsService.py line 207 -> UPSTREAM_TIMEOUT,USR0008823,,CORR00004103
APP0000011133,2024-10-27 11:28:59,INFO,Statements,statements_service,SRV008,,Operation completed successfully,,,,CORR00006725
APP0000011134,2025-08-18 15:42:04,INFO,Customer Onboarding,customer_onboarding_service,SRV005,,Operation completed successfully,,,,CORR00011213
APP0000011135,2024-07-06 17:04:44,DEBUG,API Gateway,api_gateway_service,SRV021,,Operation completed successfully,,,,CORR00006805
APP0000011136,2023-04-20 21:47:34,INFO,Notifications,notifications_service,SRV032,,Operation completed successfully,,USR0001580,,CORR00007966
APP0000011137,2026-06-22 01:54:24,INFO,Statements,statements_service,SRV014,,Operation completed successfully,,,,CORR00000685
APP0000011138,2024-04-23 04:50:13,INFO,Fraud Monitoring,fraud_monitoring_service,SRV027,,Operation completed successfully,,USR0007671,,CORR00004039
APP0000011139,2023-03-06 00:36:37,WARN,KYC,kyc_service,SRV040,E111,SERVICE_UNAVAILABLE detected in KYC,,USR0004007,,CORR00007882
APP0000011140,2023-03-07 15:16:11,INFO,Login,login_service,SRV015,,Operation completed successfully,,USR0009947,,CORR00005646
APP0000011141,2024-12-06 20:41:46,DEBUG,Loans,loans_service,SRV038,,Operation completed successfully,,USR0006154,,CORR00008532
APP0000011142,2024-09-02 08:49:43,WARN,KYC,kyc_service,SRV013,E109,INVALID_BENEFICIARY detected in KYC,,USR0000095,,CORR00009579
APP0000011143,2023-01-21 08:00:12,ERROR,Accounts,accounts_service,SRV026,E109,INVALID_BENEFICIARY detected in Accounts,Traceback: AccountsService.py line 447 -> INVALID_BENEFICIARY,,,CORR00002469
APP0000011144,2024-08-28 21:48:49,INFO,UPI,upi_service,SRV020,,Operation completed successfully,,USR0001901,,CORR00004872
APP0000011145,2024-12-22 06:55:20,INFO,UPI,upi_service,SRV017,,Operation completed successfully,,USR0006607,TXN0000013204,CORR00002030
APP0000011146,2023-05-24 16:03:17,INFO,Statements,statements_service,SRV021,,Operation completed successfully,,USR0001006,TXN0000009679,CORR00002002
APP0000011147,2025-09-26 03:43:13,ERROR,Cards,cards_service,SRV002,E106,DATABASE_ERROR detected in Cards,Traceback: CardsService.py line 267 -> DATABASE_ERROR,USR0004283,TXN0000009347,CORR00011099
APP0000011148,2024-02-17 16:23:51,INFO,Loans,loans_service,SRV021,,Operation completed successfully,,,,CORR00006755
APP0000011149,2024-04-09 05:16:03,ERROR,Statements,statements_service,SRV026,E102,INSUFFICIENT_BALANCE detected in Statements,Traceback: StatementsService.py line 133 -> INSUFFICIENT_BALANCE,,TXN0000001380,CORR00002358
APP0000011150,2026-05-18 11:58:13,WARN,API Gateway,api_gateway_service,SRV037,E103,KYC_BLOCK detected in API Gateway,,USR0004849,TXN0000010010,CORR00011646
APP0000011151,2024-03-17 14:31:13,DEBUG,Cards,cards_service,SRV028,,Operation completed successfully,,,TXN0000019942,CORR00004480
APP0000011152,2024-10-02 18:26:38,INFO,Statements,statements_service,SRV014,,Operation completed successfully,,,TXN0000009386,CORR00010354
APP0000011153,2023-02-25 20:08:38,ERROR,Notifications,notifications_service,SRV029,E103,KYC_BLOCK detected in Notifications,Traceback: NotificationsService.py line 223 -> KYC_BLOCK,USR0008049,,CORR00000102
APP0000011154,2024-08-19 00:57:22,INFO,Payments,payments_service,SRV031,,Operation completed successfully,,USR0009840,,CORR00006262
APP0000011155,2023-09-26 01:55:51,DEBUG,Customer Onboarding,customer_onboarding_service,SRV020,,Operation completed successfully,,USR0003020,,CORR00010618
APP0000011156,2025-06-10 02:51:35,INFO,Accounts,accounts_service,SRV021,,Operation completed successfully,,USR0006382,TXN0000024402,CORR00003639
APP0000011157,2025-02-11 04:15:29,INFO,Statements,statements_service,SRV023,,Operation completed successfully,,,TXN0000015998,CORR00001606
APP0000011158,2025-01-13 17:23:54,WARN,KYC,kyc_service,SRV017,E111,SERVICE_UNAVAILABLE detected in KYC,,USR0003595,,CORR00005077
APP0000011159,2025-06-11 04:57:05,INFO,API Gateway,api_gateway_service,SRV020,,Operation completed successfully,,USR0001402,,CORR00011535
APP0000011160,2024-12-26 17:25:06,INFO,KYC,kyc_service,SRV040,,Operation completed successfully,,USR0007679,TXN0000017941,CORR00010431
APP0000011161,2026-03-05 05:53:19,INFO,Notifications,notifications_service,SRV033,,Operation completed successfully,,USR0008592,TXN0000002234,CORR00003916
APP0000011162,2025-08-31 03:17:34,ERROR,UPI,upi_service,SRV028,E102,INSUFFICIENT_BALANCE detected in UPI,Traceback: UPIService.py line 376 -> INSUFFICIENT_BALANCE,,TXN0000018865,CORR00011484
APP0000011163,2024-10-22 00:10:35,ERROR,API Gateway,api_gateway_service,SRV001,E107,AUTH_FAILURE detected in API Gateway,Traceback: APIGatewayService.py line 157 -> AUTH_FAILURE,USR0009254,,CORR00004562
APP0000011164,2026-04-12 00:28:59,WARN,API Gateway,api_gateway_service,SRV033,E101,ACCOUNT_NOT_FOUND detected in API Gateway,,USR0002929,,CORR00004117
APP0000011165,2026-02-21 18:09:57,INFO,Fraud Monitoring,fraud_monitoring_service,SRV018,,Operation completed successfully,,,TXN0000012109,CORR00004414
APP0000011166,2025-05-04 12:55:22,ERROR,Fraud Monitoring,fraud_monitoring_service,SRV002,E106,DATABASE_ERROR detected in Fraud Monitoring,Traceback: FraudMonitoringService.py line 369 -> DATABASE_ERROR,USR0001932,,CORR00006080
APP0000011167,2026-03-07 08:27:47,INFO,Cards,cards_service,SRV002,,Operation completed successfully,,,TXN0000016669,CORR00009703
APP0000011168,2025-09-20 14:23:06,INFO,UPI,upi_service,SRV035,,Operation completed successfully,,USR0004038,TXN0000013811,CORR00011347
APP0000011169,2023-08-25 22:14:49,INFO,Loans,loans_service,SRV021,,Operation completed successfully,,USR0005420,TXN0000013904,CORR00002176
APP0000011170,2024-07-15 00:54:09,INFO,Accounts,accounts_service,SRV011,,Operation completed successfully,,USR0003228,TXN0000019353,CORR00007440
APP0000011171,2024-06-24 05:11:56,WARN,Cards,cards_service,SRV025,E104,DUPLICATE_TRANSACTION detected in Cards,,USR0001127,,CORR00003745
APP0000011172,2026-05-20 07:38:01,ERROR,Payments,payments_service,SRV033,E100,INVALID_CUSTOMER detected in Payments,Traceback: PaymentsService.py line 116 -> INVALID_CUSTOMER,USR0005985,,CORR00005972
APP0000011173,2025-03-17 20:40:09,INFO,KYC,kyc_service,SRV016,,Operation completed successfully,,USR0008707,TXN0000002253,CORR00006113
APP0000011174,2025-11-22 13:54:08,INFO,Notifications,notifications_service,SRV022,,Operation completed successfully,,,,CORR00004090
APP0000011175,2025-04-30 19:06:51,INFO,Notifications,notifications_service,SRV015,,Operation completed successfully,,USR0006687,,CORR00000816
APP0000011176,2024-07-04 23:13:38,INFO,Fraud Monitoring,fraud_monitoring_service,SRV016,,Operation completed successfully,,,TXN0000009669,CORR00001730
APP0000011177,2025-01-23 05:33:52,DEBUG,Notifications,notifications_service,SRV023,,Operation completed successfully,,USR0006587,TXN0000006002,CORR00011677
APP0000011178,2024-04-23 23:06:21,INFO,Accounts,accounts_service,SRV039,,Operation completed successfully,,USR0007348,TXN0000003242,CORR00006286
APP0000011179,2024-06-23 21:23:41,INFO,Payments,payments_service,SRV029,,Operation completed successfully,,,,CORR00003590
APP0000011180,2026-06-14 00:34:50,WARN,Login,login_service,SRV003,E106,DATABASE_ERROR detected in Login,,USR0008662,TXN0000024773,CORR00011168
APP0000011181,2024-01-08 19:50:31,DEBUG,UPI,upi_service,SRV039,,Operation completed successfully,,USR0000072,TXN0000020227,CORR00010085
APP0000011182,2023-04-15 03:52:39,INFO,Accounts,accounts_service,SRV028,,Operation completed successfully,,USR0000324,TXN0000012973,CORR00008195
APP0000011183,2025-10-03 07:32:38,INFO,KYC,kyc_service,SRV010,,Operation completed successfully,,,TXN0000000306,CORR00005064
APP0000011184,2023-09-29 12:55:48,INFO,Notifications,notifications_service,SRV016,,Operation completed successfully,,USR0006762,TXN0000007495,CORR00008737
APP0000011185,2025-11-07 09:49:13,INFO,Loans,loans_service,SRV008,,Operation completed successfully,,,,CORR00008698
APP0000011186,2025-08-01 02:47:10,INFO,Payments,payments_service,SRV015,,Operation completed successfully,,USR0003832,TXN0000006690,CORR00004556
APP0000011187,2025-12-05 00:46:09,ERROR,KYC,kyc_service,SRV035,E103,KYC_BLOCK detected in KYC,Traceback: KYCService.py line 92 -> KYC_BLOCK,USR0001209,,CORR00009336
APP0000011188,2023-04-13 07:11:39,INFO,API Gateway,api_gateway_service,SRV028,,Operation completed successfully,,,,CORR00005327
APP0000011189,2025-09-25 10:11:09,ERROR,API Gateway,api_gateway_service,SRV017,E107,AUTH_FAILURE detected in API Gateway,Traceback: APIGatewayService.py line 99 -> AUTH_FAILURE,USR0004481,TXN0000008564,CORR00007423
APP0000011190,2025-02-15 04:50:14,DEBUG,Notifications,notifications_service,SRV040,,Operation completed successfully,,USR0002322,,CORR00009150
APP0000011191,2023-03-04 10:45:48,INFO,Loans,loans_service,SRV015,,Operation completed successfully,,USR0009529,TXN0000019551,CORR00009891
APP0000011192,2026-05-05 06:06:42,INFO,Fraud Monitoring,fraud_monitoring_service,SRV018,,Operation completed successfully,,USR0002939,,CORR00003543
APP0000011193,2023-01-14 21:55:54,INFO,Login,login_service,SRV028,,Operation completed successfully,,USR0001117,TXN0000013362,CORR00002209
APP0000011194,2025-07-22 04:55:13,INFO,Accounts,accounts_service,SRV004,,Operation completed successfully,,USR0000502,TXN0000005290,CORR00002663
APP0000011195,2023-06-30 00:05:35,ERROR,Customer Onboarding,customer_onboarding_service,SRV031,E107,AUTH_FAILURE detected in Customer Onboarding,Traceback: CustomerOnboardingService.py line 200 -> AUTH_FAILURE,USR0005303,TXN0000012731,CORR00005766
APP0000011196,2026-02-08 11:08:00,INFO,KYC,kyc_service,SRV004,,Operation completed successfully,,USR0007316,,CORR00006159
APP0000011197,2023-09-13 17:04:52,WARN,Statements,statements_service,SRV002,E108,RATE_LIMIT detected in Statements,,USR0005890,,CORR00004486
APP0000011198,2023-12-18 16:21:10,DEBUG,Loans,loans_service,SRV035,,Operation completed successfully,,USR0006651,TXN0000013300,CORR00002054
APP0000011199,2025-03-31 15:48:28,INFO,Accounts,accounts_service,SRV037,,Operation completed successfully,,,,CORR00006289
APP0000011200,2025-06-12 05:02:16,INFO,Cards,cards_service,SRV040,,Operation completed successfully,,USR0003503,,CORR00005052
APP0000011201,2026-05-11 11:52:16,DEBUG,Customer Onboarding,customer_onboarding_service,SRV012,,Operation completed successfully,,USR0009891,,CORR00009432
APP0000011202,2024-02-07 14:48:26,DEBUG,Loans,loans_service,SRV015,,Operation completed successfully,,USR0004900,TXN0000023602,CORR00011701
APP0000011203,2024-11-07 04:47:57,ERROR,Accounts,accounts_service,SRV032,E110,SETTLEMENT_FAILURE detected in Accounts,Traceback: AccountsService.py line 362 -> SETTLEMENT_FAILURE,,,CORR00007388
APP0000011204,2024-10-25 02:27:24,WARN,Statements,statements_service,SRV004,E101,ACCOUNT_NOT_FOUND detected in Statements,,USR0009669,TXN0000013492,CORR00009672
APP0000011205,2023-08-27 10:37:50,ERROR,Customer Onboarding,customer_onboarding_service,SRV008,E106,DATABASE_ERROR detected in Customer Onboarding,Traceback: CustomerOnboardingService.py line 260 -> DATABASE_ERROR,USR0000230,TXN0000020219,CORR00010454
APP0000011206,2023-04-20 10:09:42,DEBUG,Notifications,notifications_service,SRV015,,Operation completed successfully,,,,CORR00002628
APP0000011207,2024-04-26 01:30:36,WARN,Login,login_service,SRV038,E102,INSUFFICIENT_BALANCE detected in Login,,USR0006410,,CORR00001729
APP0000011208,2025-02-04 09:01:30,INFO,Accounts,accounts_service,SRV008,,Operation completed successfully,,,,CORR00011698
APP0000011209,2023-11-20 22:54:24,DEBUG,Accounts,accounts_service,SRV022,,Operation completed successfully,,,TXN0000001745,CORR00007925
APP0000011210,2025-03-29 10:22:53,ERROR,Loans,loans_service,SRV013,E109,INVALID_BENEFICIARY detected in Loans,Traceback: LoansService.py line 381 -> INVALID_BENEFICIARY,,,CORR00005489
APP0000011211,2025-01-20 14:55:10,INFO,Notifications,notifications_service,SRV011,,Operation completed successfully,,USR0006922,,CORR00006915
APP0000011212,2023-07-21 04:59:01,INFO,UPI,upi_service,SRV031,,Operation completed successfully,,USR0009474,,CORR00011410
APP0000011213,2024-10-25 15:49:25,INFO,KYC,kyc_service,SRV033,,Operation completed successfully,,USR0000776,TXN0000006189,CORR00009188
APP0000011214,2024-12-01 22:15:56,INFO,Accounts,accounts_service,SRV020,,Operation completed successfully,,USR0009039,TXN0000014665,CORR00004535
APP0000011215,2023-12-13 15:46:31,INFO,Customer Onboarding,customer_onboarding_service,SRV023,,Operation completed successfully,,USR0003057,TXN0000004396,CORR00001113
APP0000011216,2026-06-08 05:01:35,INFO,UPI,upi_service,SRV033,,Operation completed successfully,,USR0001614,,CORR00002981
APP0000011217,2026-01-24 12:36:42,INFO,Login,login_service,SRV021,,Operation completed successfully,,USR0007604,TXN0000002212,CORR00010474
APP0000011218,2024-09-26 22:55:47,INFO,Statements,statements_service,SRV003,,Operation completed successfully,,,TXN0000018652,CORR00000012
APP0000011219,2025-02-02 05:20:58,ERROR,Cards,cards_service,SRV024,E103,KYC_BLOCK detected in Cards,Traceback: CardsService.py line 237 -> KYC_BLOCK,,,CORR00010379
APP0000011220,2025-08-29 20:03:20,ERROR,Cards,cards_service,SRV010,E110,SETTLEMENT_FAILURE detected in Cards,Traceback: CardsService.py line 71 -> SETTLEMENT_FAILURE,USR0008687,TXN0000009637,CORR00011535
APP0000011221,2023-11-10 22:51:00,ERROR,Notifications,notifications_service,SRV016,E108,RATE_LIMIT detected in Notifications,Traceback: NotificationsService.py line 162 -> RATE_LIMIT,USR0009819,TXN0000019844,CORR00003604
APP0000011222,2023-08-31 10:33:52,DEBUG,API Gateway,api_gateway_service,SRV037,,Operation completed successfully,,,TXN0000023259,CORR00000686
APP0000011223,2026-07-17 05:34:47,DEBUG,Statements,statements_service,SRV004,,Operation completed successfully,,USR0001399,TXN0000004442,CORR00011127
APP0000011224,2024-09-11 06:04:53,ERROR,KYC,kyc_service,SRV025,E111,SERVICE_UNAVAILABLE detected in KYC,Traceback: KYCService.py line 342 -> SERVICE_UNAVAILABLE,,TXN0000006379,CORR00007343
APP0000011225,2023-10-30 00:04:54,ERROR,Login,login_service,SRV020,E107,AUTH_FAILURE detected in Login,Traceback: LoginService.py line 56 -> AUTH_FAILURE,USR0007073,TXN0000003786,CORR00002213
APP0000011226,2025-11-19 03:06:34,WARN,API Gateway,api_gateway_service,SRV026,E110,SETTLEMENT_FAILURE detected in API Gateway,,USR0007585,TXN0000007407,CORR00001926
